angle,one,other
0.5042052573457998,102,145
0.5096340913740741,103,102
0.511635953771963,103,104
0.5161517059082664,103,143
0.5099307535829879,103,48
0.5113105705811593,103,49
0.5105577313189665,103,50
0.9979981315131851,104,102
0.511635953771963,104,103
0.9999779189573891,104,105
0.5112891700999106,104,106
0.5302569370727686,104,141
0.9954842099406166,104,143
0.9999779189573891,105,104
0.5113111358374359,105,106
0.5302349714497024,105,141
0.9896946052011029,105,46
0.5136281931089461,105,47
0.998272801862591,105,48
0.5112891700999106,106,104
0.5113111358374359,106,105
0.5113229333120959,106,107
0.5100341035755912,106,139
0.9584538896332306,106,141
0.5077295253042549,107,137
0.5113229333120959,107,106
0.9786429599622737,107,139
0.9999686724564637,107,108
0.9786524548815915,108,135
0.5076983430651529,108,137
0.9999686724564637,108,107
0.5157693198073815,108,109
0.9999836947652723,108,110
0.505578225052465,109,135
0.5157693198073815,109,108
0.5173685476854989,109,44
0.9953252499472368,109,45
0.5157532267734931,109,110
0.526094097754102,109,46
0.9786685481626164,110,135
0.9999836947652723,110,108
0.5157532267734931,110,109
0.9999320370093899,110,111
0.5093993678340841,110,112
0.9960121922594742,110,120
0.9918165180714786,111,42
0.5076280205462926,111,43
0.9984524948803355,111,44
0.9999320370093899,111,110
0.5094672719399012,111,112
0.9960800991237123,111,120
0.5093993678340841,112,110
0.5094672719399012,112,111
0.509430327010917,112,113
0.5093614375860146,112,114
0.9597635207941041,112,118
0.5133871720222372,112,120
0.5024550715136501,113,40
0.9997666942594917,113,41
0.9917795692950646,113,42
0.509430327010917,113,112
0.9999310757350345,113,114
0.5308061519632016,113,118
0.5093614375860146,114,112
0.9999310757350345,114,113
0.9999610651274988,114,115
0.9999700318002789,114,116
0.5308750413573743,114,118
0.5077924477253445,115,39
0.5024250783738533,115,40
0.9999610651274988,115,114
0.9999313534281354,115,116
0.5077805665827286,116,123
0.9999700318002789,116,114
0.9999313534281354,116,115
0.9996746899527675,116,117
0.9996746899527675,117,116
0.5305794502490618,117,118
0.5279745588948245,117,119
0.5081058743477448,117,123
0.9597635207941041,118,112
0.5308061519632016,118,113
0.5308750413573743,118,114
0.5305794502490618,118,117
0.9973951042985677,118,119
0.5279745588948245,119,117
0.9973951042985677,119,118
0.5242444155251552,119,120
0.5273136405881181,119,121
0.9960121922594742,120,110
0.9960800991237123,120,111
0.5133871720222372,120,112
0.5242444155251552,120,119
0.9969307699891629,120,121
0.5116390773674677,121,134
0.5273136405881181,121,119
0.9969307699891629,121,120
0.9995518852181893,121,122
0.9995518852181893,122,121
0.5092148983054836,122,123
0.9959022588323969,122,124
0.5120871829475397,122,134
0.5077805665827286,123,116
0.5081058743477448,123,117
0.5092148983054836,123,122
0.5051171602408253,123,124
0.9799435917794955,124,132
0.9959022588323969,124,122
0.5051171602408253,124,123
0.9966677262821457,124,125
0.9766113201938799,125,132
0.5157360365257999,125,150
0.9966677262821457,125,124
0.5104825215171438,125,126
0.5111603109520183,126,127
0.510161166818134,126,128
0.9947464505556657,126,150
0.9950472800518568,126,156
0.5104825215171438,126,125
0.9990008513824815,127,128
0.5135329843910995,127,131
0.5118608718370268,127,133
0.5161130074960543,127,156
0.5111603109520183,127,126
0.9990008513824815,128,127
0.5123797159674504,128,129
0.9932869506145773,128,149
0.515113863506392,128,156
0.510161166818134,128,126
0.5123797159674504,129,128
0.9980356982184563,129,130
0.9998457082484262,129,131
0.5190927622102239,129,149
0.9980356982184563,130,129
0.9981898204492977,130,131
0.994468173272322,130,136
0.9936180977192298,130,137
0.5107682655379258,130,138
0.5135329843910995,131,127
0.9998457082484262,131,129
0.9981898204492977,131,130
0.998327883078896,131,133
0.5122055968828566,132,133
0.9799435917794955,132,124
0.9766113201938799,132,125
0.5118608718370268,133,127
0.998327883078896,133,131
0.5122055968828566,133,132
0.9998613124304365,133,134
0.5107495887609,133,135
0.9979504607584306,133,136
0.9998613124304365,134,133
0.510610953942347,134,135
0.9978118241848424,134,136
0.5116390773674677,134,121
0.5120871829475397,134,122
0.5107495887609,135,133
0.510610953942347,135,134
0.5127991278045061,135,136
0.9786524548815915,135,108
0.505578225052465,135,109
0.9786685481626164,135,110
0.994468173272322,136,130
0.9979504607584306,136,133
0.9978118241848424,136,134
0.5127991278045061,136,135
0.9991499183690806,136,137
0.5163000920977164,136,138
0.9936180977192298,137,130
0.9991499183690806,137,136
0.5171501658390395,137,138
0.5077295253042549,137,107
0.5076983430651529,137,108
0.5107682655379258,138,130
0.5163000920977164,138,136
0.5171501658390395,138,137
0.9964773435724784,138,139
0.5517649941237692,138,140
0.5100341035755912,139,106
0.9964773435724784,139,138
0.9786429599622737,139,107
0.5482423393573993,139,140
0.5517649941237692,140,138
0.5482423393573993,140,139
0.9966621202420056,140,141
0.9979126692452184,140,142
0.5302569370727686,141,104
0.5302349714497024,141,105
0.9584538896332306,141,106
0.9966621202420056,141,140
0.9945748427308042,141,142
0.9979126692452184,142,140
0.9945748427308042,142,141
0.5203160302105353,142,143
0.5230000157263528,142,144
0.5211099828627754,142,148
0.9934823432972646,143,102
0.5161517059082664,143,103
0.9954842099406166,143,104
0.5203160302105353,143,142
0.9973160130628829,143,144
0.9992060053124515,143,148
0.5230000157263528,144,142
0.9973160130628829,144,143
0.5080388881517127,144,145
0.5108632248021845,144,146
0.9981099594057035,144,148
0.9930005923208985,145,101
0.5042052573457998,145,102
0.5080388881517127,145,144
0.9971756571116774,145,146
0.5108632248021845,146,144
0.9971756571116774,146,145
0.5128087978500896,146,147
0.8669388976091114,146,468
0.5453228495451993,146,469
0.5128087978500896,147,146
0.6458698906047075,147,468
0.9418683129984228,147,469
0.9999444414122771,147,148
0.9967979393704547,147,149
0.5211099828627754,148,142
0.9992060053124515,148,143
0.9981099594057035,148,144
0.9999444414122771,148,147
0.9967424005764168,148,149
0.9932869506145773,149,128
0.5190927622102239,149,129
0.9967979393704547,149,147
0.9967424005764168,149,148
0.996685752181386,150,151
0.5183774566328572,150,154
0.5157360365257999,150,125
0.9947464505556657,150,126
0.9978131330145387,151,166
0.996685752181386,151,150
0.5158047781367509,151,152
0.5150632138145023,151,154
0.5192534403895217,152,164
0.5179916052065354,152,166
0.5158047781367509,152,151
0.986749702425203,152,157
0.5198384044803173,153,154
0.5226743546669473,153,155
0.5150632138145023,154,151
0.5198384044803173,154,153
0.9971640489637323,154,155
0.5183774566328572,154,150
0.5226743546669473,155,153
0.9971640489637323,155,154
0.520912588719262,155,156
0.5161130074960543,156,127
0.515113863506392,156,128
0.998914245628629,156,162
0.9950472800518568,156,126
0.520912588719262,156,155
0.532068497616078,156,157
0.9973519484542556,156,158
0.5309827441763302,157,162
0.5325037355265956,157,164
0.986749702425203,157,152
0.532068497616078,157,156
0.5294204464367654,157,158
0.9999701332569627,158,159
0.5186969016913623,158,160
0.9984377022601396,158,162
0.9973519484542556,158,156
0.5294204464367654,158,157
0.5186674662726755,159,160
0.6974663379840733,159,186
0.9613605102971997,159,182
0.9999701332569627,159,158
0.5186674662726755,160,159
0.524334703796748,160,161
0.9923356069539516,160,173
0.5186969016913623,160,158
0.524334703796748,161,160
0.9959244926710222,161,162
0.9971335477249934,161,163
0.5048911818927553,161,171
0.5166703267538219,161,173
0.9959244926710222,162,161
0.9987908996766593,162,163
0.5089666863763544,162,171
0.998914245628629,162,156
0.5309827441763302,162,157
0.9984377022601396,162,158
0.9971335477249934,163,161
0.9987908996766593,163,162
0.9996880214702137,163,164
0.5051680276874403,163,165
0.999867727541399,163,169
0.5077576083647222,163,171
0.9996880214702137,164,163
0.5048561143435016,164,165
0.9995558263660185,164,169
0.5192534403895217,164,152
0.5325037355265956,164,157
0.5051680276874403,165,163
0.5048561143435016,165,164
0.5061179495299246,165,166
0.5061089211115906,165,167
0.5053002727070713,165,169
0.9999889944631972,166,167
0.5179916052065354,166,152
0.9978131330145387,166,151
0.5061179495299246,166,165
0.5061089211115906,167,165
0.9999889944631972,167,166
0.5088983636205621,167,168
0.5057605131502295,167,233
0.5088983636205621,168,167
0.9968620429128391,168,233
0.5080897152402374,168,169
0.9991323764186458,168,170
0.999867727541399,169,163
0.9995558263660185,169,164
0.5053002727070713,169,165
0.5080897152402374,169,168
0.5089573348425129,169,170
0.9991323764186458,170,168
0.5089573348425129,170,169
0.9989325162789447,170,171
0.5259769798085643,170,172
0.5262907328082217,170,216
0.5048911818927553,171,161
0.5089666863763544,171,162
0.5077576083647222,171,163
0.9989325162789447,171,170
0.5249094984382624,171,172
0.5252232513491003,171,216
0.5259769798085643,172,170
0.5249094984382624,172,171
0.503347988441092,172,173
0.9928083437966925,172,174
0.9996859901040341,172,216
0.9923356069539516,173,160
0.5166703267538219,173,161
0.503347988441092,173,172
0.5038436677621729,173,174
0.5379835310403803,174,175
0.9802627149448766,174,176
0.9928083437966925,174,172
0.5038436677621729,174,173
0.5379835310403803,175,174
0.5182462459856136,175,176
0.602301216188975,175,180
0.7775261557793017,175,181
0.5182462459856136,176,175
0.5216387251321776,176,177
0.6676070992585732,176,196
0.9802627149448766,176,174
0.9164661977657492,177,191
0.8107541750454699,177,196
0.5216387251321776,177,176
0.9735738189545308,177,178
0.9428923786642397,178,191
0.9735738189545308,178,177
0.7687006900962504,178,179
0.5792675143397266,178,180
0.6588240774277919,179,183
0.6891406202250621,179,184
0.7687006900962504,179,178
0.6520317955636117,179,180
0.602301216188975,180,175
0.5792675143397266,180,178
0.6520317955636117,180,179
0.6201726278717359,180,181
0.7775261557793017,181,175
0.6201726278717359,181,180
0.6269649097306162,181,183
0.6530102504991592,181,182
0.9613605102971997,182,159
0.6530102504991592,182,181
0.9739546590920082,182,183
0.6588268555590193,182,186
0.6588240774277919,183,179
0.6269649097306162,183,181
0.9739546590920082,183,182
0.9696834571337719,183,184
0.9696834571337719,184,183
0.6610734276824617,184,185
0.6891406202250621,184,179
0.5159182489039168,184,189
0.6610734276824617,185,184
0.9979753692722166,185,186
0.7688899337370734,185,187
0.8548448210401828,185,189
0.6974663379840733,186,159
0.6588268555590193,186,182
0.9979753692722166,186,185
0.7709145636542575,186,187
0.7688899337370734,187,185
0.7709145636542575,187,186
0.9997405569914446,187,188
0.9327307060080234,188,467
0.9437850836183871,188,468
0.9997405569914446,188,187
0.6239941950880047,188,189
0.669262862280916,188,190
0.5159182489039168,189,184
0.8548448210401828,189,185
0.6239941950880047,189,188
0.9547313326588187,189,190
0.9537620146325702,190,191
0.669262862280916,190,188
0.9547313326588187,190,189
0.504984579542026,191,192
0.9164661977657492,191,177
0.9428923786642397,191,178
0.9537620146325702,191,190
0.504984579542026,192,191
0.9965702389393972,192,193
0.8709565528379776,192,375
0.9965702389393972,193,192
0.6140725706348291,193,194
0.6140629250303067,193,195
0.8675267948425905,193,375
0.6140725706348291,194,193
0.9999902674381191,194,195
0.5027613534776411,194,200
0.5005353794717775,194,201
0.6140629250303067,195,193
0.9999902674381191,195,194
0.9999365461855692,195,196
0.5024259894748837,195,197
0.6676070992585732,196,176
0.8107541750454699,196,177
0.9999365461855692,196,195
0.5024894268564567,196,197
0.5024259894748837,197,195
0.5024894268564567,197,196
0.5024471686970594,197,198
0.5024893407134496,197,199
0.9948030114372121,197,200
0.9999577908416513,198,199
0.5104288519066502,198,208
0.5024471686970594,198,197
0.5024893407134496,199,197
0.9999577908416513,199,198
0.5006081656840964,199,202
0.5901652928655645,199,206
0.5093400922602492,199,207
0.9977740161387058,200,201
0.5027613534776411,200,194
0.9948030114372121,200,197
0.5262478784129553,201,378
0.9977740161387058,201,200
0.5005353794717775,201,194
0.999873498931275,201,202
0.5006081656840964,202,199
0.999873498931275,202,201
0.909226541450183,202,206
0.9912680723495241,202,207
0.5261213865077111,202,378
0.9541008121912278,204,292
0.6156794082631252,204,205
0.9467091669659176,204,293
0.553654239759529,204,294
0.9752665753032222,205,206
0.6156794082631252,205,204
0.9379748247522804,205,294
0.5901652928655645,206,199
0.909226541450183,206,202
0.9752665753032222,206,205
0.900494614789297,206,207
0.5093400922602492,207,199
0.9912680723495241,207,202
0.900494614789297,207,206
0.9989534116542729,207,208
0.9990922453135744,207,209
0.9989534116542729,208,207
0.998045659060085,208,209
0.5104288519066502,208,198
0.9990922453135744,209,207
0.998045659060085,209,208
0.9995328127580568,209,210
0.5181660446486391,209,211
0.5061273616384921,210,224
0.9246318052292436,210,227
0.6743160746592884,210,228
0.9995328127580568,210,209
0.5176988624473512,210,211
0.5181660446486391,211,209
0.5176988624473512,211,210
0.5713484692830307,211,212
0.837555707094295,211,213
0.534031320169349,212,223
0.5475222451956261,212,224
0.9620756503874528,212,225
0.5713484692830307,212,211
0.59109582339779,212,213
0.5024014779530989,213,215
0.837555707094295,213,211
0.59109582339779,213,212
0.8654256986926219,213,222
0.5024014779530989,215,213
0.9930801076435682,215,216
0.5070539063802529,215,217
0.6539877487822274,215,219
0.6321728232189259,215,222
0.5262907328082217,216,170
0.5252232513491003,216,171
0.9996859901040341,216,172
0.9930801076435682,216,215
0.500134014256975,216,217
0.6609076409574925,216,219
0.8702204278622847,217,223
0.5070539063802529,217,215
0.500134014256975,217,216
0.8389583445373794,217,219
0.5984221557941608,217,221
0.8607732701746021,217,222
0.6539877487822274,219,215
0.6609076409574925,219,216
0.8389583445373794,219,217
0.5745641575282917,219,220
0.5626194994114431,219,221
0.9713464048682316,220,225
0.9724182889959173,220,226
0.5745641575282917,220,219
0.9880553417211361,220,221
0.5313574162505097,221,223
0.5984221557941608,221,217
0.5626194994114431,221,219
0.9880553417211361,221,220
0.5408045738332942,221,222
0.9905528420804389,222,223
0.8654256986926219,222,213
0.6321728232189259,222,215
0.8607732701746021,222,217
0.5408045738332942,222,221
0.9865090743527571,223,224
0.5719556678799346,223,225
0.534031320169349,223,212
0.8702204278622847,223,217
0.5313574162505097,223,221
0.9905528420804389,223,222
0.9865090743527571,224,223
0.5854465930509068,224,225
0.5692408330616725,224,227
0.8318112866720969,224,228
0.5061273616384921,224,210
0.5475222451956261,224,212
0.5719556678799346,225,223
0.5854465930509068,225,224
0.9989281089638125,225,226
0.9620756503874528,225,212
0.9713464048682316,225,220
0.9989281089638125,226,225
0.9848661230431557,226,227
0.5681829211391209,226,229
0.9724182889959173,226,220
