street_id,street,distance_m,distance_km,tree,building,road,sky,along_park,inner_river_0,inner_area,inner_avenue_0,inner_avenue_1,inner_avenue_2,total,other,extra,city,inner_river_1,inner_river_2,inner_river_3,cos_simil,euclid_dist,cos_simil100,euclid_dist100,cos_simil250,euclid_dist250,cos_simil500,euclid_dist500,included,not_included,incl_prob,cluster,cluster_type,betweenness_centrality,east,south,west,north,dist_east,dist_west,dist_north,dist_south
67,68,1107,1.107,29,10,43,15,1,1,0,0,1,0,97,3,0,Kiyosumi,0,0,0,0.9532433999295034,16.639561292293738,0.8874374340179008,25.82752842394711,0.803630422390314,34.784704892300645,0.7943007124820589,35.770432056711456,12,38,0.24,0,scape_most_green,0.01984309606174792,0.7960492764268514,0.20395072357314853,0.0,0.0,0.8812265490045245,0.0,0.0,0.2257734509954754
68,69,958,0.958,0,53,31,15,0,1,0,0,1,0,99,1,0,Kiyosumi,0,0,0,0.7785248092024409,39.87950601499472,0.8957104753182317,28.252505758474822,0.9549422168854288,19.267218129362746,0.957799881465452,18.623248825739203,14,36,0.28,1,scape_most_built,0.02955054763264726,0.8211780312383846,0.17882196876161535,0.0,0.0,0.7866885539263724,0.0,0.0,0.1713114460736275
69,70,958,0.958,6,51,33,9,0,1,0,0,1,0,99,1,0,Kiyosumi,0,0,0,0.8379799771780875,33.71016167270635,0.9303869429474344,22.914214463729625,0.9759391394105862,14.108828008653937,0.9731675878089032,14.646089461284074,12,38,0.24,1,scape_most_built,0.003497188324771261,0.739108510974339,0.2608914890256609,0.0,0.0,0.7080659535134168,0.0,0.0,0.24993404648658313
70,71,900,0.9,6,45,31,15,0,1,0,0,1,0,97,3,0,Kiyosumi,0,0,0,0.850950892316272,30.33768283834479,0.942832923070468,19.01664147690713,0.9821207899634956,10.742083648487897,0.982107631911764,10.754105897320962,14,36,0.28,2,scape_second_built,0.021560745852097576,0.7794965732694196,0.2205034267305804,0.0,0.0,0.7015469159424776,0.0,0.0,0.19845308405752238
71,72,900,0.9,8,45,32,15,0,1,0,0,1,0,100,0,0,Kiyosumi,0,0,0,0.8667583319235351,28.98922213513153,0.950865413402008,17.92615236952733,0.9859445506147838,9.702698650948152,0.9838226124353342,10.357115489837946,12,38,0.24,2,scape_second_built,0.004176337853362425,0.7053808414528787,0.2946191585471213,0.0,0.0,0.6348427573075909,0.0,0.0,0.26515724269240915
72,73,841,0.841,11,38,32,18,0,1,0,0,1,0,99,1,0,Kiyosumi,0,0,0,0.9048930072105812,23.39604667459868,0.9705854302355598,13.06811042974774,0.9880896713586792,8.71640375639199,0.9858289010117748,9.61975480663008,14,36,0.28,2,scape_second_built,0.0167190663200766,0.7701795714115611,0.2298204285884389,0.0,0.0,0.6477210195571229,0.0,0.0,0.1932789804428771
73,74,841,0.841,7,44,44,5,0,1,0,0,1,0,100,0,0,Kiyosumi,0,0,0,0.8975503296770511,27.872477464337468,0.9677389847896062,17.318151383647706,0.9883206047928949,11.353077164853199,0.9881453306494188,11.15688982092189,19,31,0.38,2,scape_second_built,0.004323522355116952,0.6891446280980293,0.3108553719019707,0.0,0.0,0.5795706322304427,0.0,0.0,0.2614293677695574
74,75,757,0.757,8,50,32,10,0,1,0,0,1,0,100,0,-1,Kiyosumi,0,0,0,0.84933961079152,32.09945482403089,0.9356882903285112,21.644625104592766,0.97813400315189,13.085323627807007,0.9736108635164296,14.112923268217788,24,26,0.48,1,scape_most_built,0.016994308160750676,0.7815256426209546,0.21847435737904547,0.0,0.0,0.5916149114640626,0.0,0.0,0.16538508853593742
75,76,757,0.757,14,47,29,10,0,1,0,0,1,0,100,0,0,Kiyosumi,0,0,0,0.8797607056089384,27.60208325471105,0.9440316673743481,19.09909710442045,0.9757579173751044,12.66790015923888,0.9653684486728384,15.103873149857426,26,24,0.52,2,scape_second_built,0.02246745824299308,0.7324683541722516,0.26753164582774835,0.0,0.0,0.5544785441083945,0.0,0.0,0.2025214558916055
76,77,537,0.537,11,57,31,1,0,1,0,0,1,0,100,0,-8,Kiyosumi,0,0,0,0.8216113675198481,37.52832263770925,0.8992329209718269,29.299996517378077,0.9465298494919728,22.15421015919497,0.935957065331354,23.73865643889328,27,23,0.54,1,scape_most_built,0.04847088883730872,0.7734523714663262,0.2265476285336738,0.0,0.0,0.41534392347741717,0.0,0.0,0.12165607652258284
77,78,537,0.537,8,36,40,15,0,1,0,0,1,0,99,1,0,Kiyosumi,0,0,0,0.9193778692473252,22.24578611782465,0.9850528471233541,9.895371006027961,0.994605146526268,5.8573908677650826,0.9973354543386452,4.121180290175013,41,9,0.82,2,scape_second_built,0.0236783188860884,0.7056831462664271,0.2943168537335729,0.0,0.0,0.3789518495450714,0.0,0.0,0.15804815045492868
78,79,615,0.615,0,49,27,24,0,1,0,0,1,0,100,0,0,Kiyosumi,0,0,0,0.7523532160337372,40.79062392266145,0.8731761067977798,29.677862291682697,0.9316299340293516,22.13539460783215,0.9366137007763441,21.33630931623591,26,24,0.52,1,scape_most_built,0.023536759477132563,0.6646991289723524,0.3353008710276476,0.0,0.0,0.4087899643179967,0.0,0.0,0.20621003568200327
79,80,615,0.615,11,30,38,21,0,1,0,0,1,0,100,0,-3,Kiyosumi,0,0,0,0.9276460642071432,20.393013509533123,0.9772441874751324,11.485572138423874,0.9719825019879312,13.167853322053338,0.9744395184171588,12.732909491824095,41,9,0.82,3,scape_road_sky,0.028857595819504023,0.5890359590632428,0.4109640409367572,0.0,0.0,0.36225711482389433,0.0,0.0,0.25274288517610566
80,81,590,0.59,7,35,39,18,0,1,0,0,1,0,99,1,0,Kiyosumi,0,0,0,0.9075371845338606,23.598199083828412,0.9777675732712612,11.74386509403692,0.9882932492178936,8.557201320784994,0.9928156874462746,6.758885979400724,35,15,0.7,3,scape_road_sky,,0.4987263274240383,0.5012736725759617,0.0,0.0,0.29424853318018257,0.0,0.0,0.29575146681981734
81,82,590,0.59,10,39,37,13,0,1,0,0,1,0,99,1,0,Kiyosumi,0,0,0,0.9198956606546704,22.09920813060957,0.9840862593627562,10.109603435973787,0.9992578495322604,2.173866243457596,0.9978642993904036,3.690399384761439,23,27,0.46,2,scape_second_built,0.03627853984829301,0.5496043106485458,0.4503956893514542,0.0,0.0,0.324266543282642,0.0,0.0,0.26573345671735793
82,83,709,0.7090000000000001,2,57,29,12,0,1,0,0,1,0,100,0,-1,Kiyosumi,0,0,0,0.7681563678223878,41.80759500377892,0.8815983437918153,30.941023557334205,0.9449185543256244,22.014594275414467,0.9437494650380976,22.093595998093747,23,27,0.46,1,scape_most_built,0.037992647821807946,0.6252674805576556,0.3747325194423444,0.0,0.0,0.4433146437153779,0.0,0.0,0.2656853562846222
83,84,709,0.7090000000000001,0,50,40,10,0,1,0,0,1,0,100,0,0,Kiyosumi,0,0,0,0.8271792718533191,36.41943162653696,0.9315826398594992,24.469889869063202,0.9761160483085776,15.850100770797784,0.9805301396675832,14.564579778592448,19,31,0.38,2,scape_second_built,,0.5866580874151309,0.41334191258486896,0.0,0.0,0.41594058397732786,0.0,0.0,0.2930594160226721
84,85,816,0.816,5,39,46,9,0,1,0,0,1,0,99,1,0,Kiyosumi,0,0,0,0.9035700229107536,26.29401072487801,0.9747413607645448,14.877732985085807,0.9878944713085418,10.490902143179957,0.9924077485920548,8.648332255044947,18,32,0.36,2,scape_second_built,0.02034458207615488,0.5749677557334198,0.4250322442665802,0.0,0.0,0.4691736886784706,0.0,0.0,0.3468263113215294
85,86,816,0.816,0,53,39,7,0,1,0,0,1,0,99,1,0,Kiyosumi,0,0,0,0.8134087001781504,38.501623342399476,0.9191457574837324,27.011713256682267,0.9684446470624674,18.381848685894226,0.9712958625846142,17.577944333286723,12,38,0.24,1,scape_most_built,0.003749178669573507,0.624345898139347,0.37565410186065296,0.0,0.0,0.5094662528817071,0.0,0.0,0.3065337471182928
86,87,897,0.897,2,57,25,15,0,1,0,0,1,0,99,1,0,Kiyosumi,0,0,0,0.7430062435768188,43.24783231562017,0.8607006480706503,32.64402936313507,0.9285834441071716,24.03245779727445,0.9272528365002588,24.16674876833344,11,39,0.22,1,scape_most_built,0.003259843165909081,0.6235757539388227,0.37642424606117736,0.0,0.0,0.559347451283124,0.0,0.0,0.3376525487168761
87,88,897,0.897,2,44,38,13,0,1,0,0,1,0,97,3,0,Kiyosumi,0,0,0,0.8545568452572607,31.07852956624557,0.9512922780893917,18.64490957503481,0.9865661864769594,10.17230035166306,0.99181165746236,8.096638534327411,12,38,0.24,2,scape_second_built,0.009514951399205515,0.6649927791577983,0.3350072208422017,0.0,0.0,0.5964985229045451,0.0,0.0,0.30050147709545494
88,89,970,0.97,8,37,39,14,0,1,0,0,1,0,98,2,0,Kiyosumi,0,0,0,0.9173432478873116,22.42487458158908,0.9847379557706488,9.895371006027961,0.9971198220864821,4.259385062554348,0.9992134503835084,2.253744679276046,12,38,0.24,2,scape_second_built,0.07712819507907319,0.7139797561628062,0.28602024383719377,0.0,0.0,0.6925603634779219,0.0,0.0,0.2774396365220779
89,90,1129,1.129,37,11,35,16,0,1,0,0,1,0,99,1,0,Kiyosumi,0,0,0,0.9334759346075966,19.694542391231128,0.8424273001338264,30.400725018207265,0.7547751846727098,38.715531264740655,0.7347076422375741,40.459660490223186,11,39,0.22,0,scape_most_green,0.025769371159753644,0.6974009161902602,0.3025990838097398,0.0,0.0,0.7873656343788038,0.0,0.0,0.34163436562119626
90,91,1304,1.304,8,13,48,27,0,0,0,0,1,0,96,4,0,Kiyosumi,0,0,0,0.8606837610368526,29.434248758886305,0.8847288613344189,26.87917029817638,0.8407504178460762,31.986596585306028,0.8555256395606737,30.583219799970934,2,48,0.04,3,scape_road_sky,0.04622347246267942,0.6247412062229707,0.3752587937770293,0.0,0.0,0.8146625329147538,0.0,0.0,0.4893374670852462
91,92,1085,1.085,8,44,39,9,0,1,0,0,1,0,100,0,-1,Kiyosumi,0,0,0,0.8967272947327576,26.568308188516635,0.9704357190481866,15.163059300383244,0.9953475409636959,6.896305371557858,0.9939290851579241,7.333333333333331,11,39,0.22,2,scape_second_built,0.042554116963222983,0.6002065718068673,0.3997934281931326,0.0,0.0,0.651224130410451,0.0,0.0,0.4337758695895489
92,93,1085,1.085,0,55,37,8,0,1,0,0,1,0,100,0,0,Kiyosumi,0,0,0,0.7994417254010855,40.110784086078404,0.9088405738487504,28.69900090702157,0.9630229328477125,19.819410379165614,0.9649842875299984,19.241159586215748,11,39,0.22,1,scape_most_built,,0.5753683865604381,0.424631613439562,0.0,0.0,0.6242746994180753,0.0,0.0,0.4607253005819248
93,94,958,0.958,0,54,33,12,0,1,0,0,1,0,99,1,0,Kiyosumi,0,0,0,0.7865322772297291,39.86696627535133,0.9011261358197828,28.25756174758125,0.9590900879754872,19.139201335943405,0.9614533069381392,18.54038920157912,11,39,0.22,1,scape_most_built,0.04709453042445018,0.5151776036155705,0.4848223963844295,0.0,0.0,0.49354014426371656,0.0,0.0,0.4644598557362834
94,95,958,0.958,3,40,47,10,0,0,0,0,1,0,100,0,-1,Kiyosumi,0,0,0,0.8885277867279667,28.81622806683761,0.9670304373407572,17.318151383647706,0.9840689845596916,12.46564723995955,0.9903001027248436,10.303335875275065,5,45,0.1,2,scape_second_built,,0.4494961726555981,0.550503827344402,0.0,0.0,0.43061733340406294,0.0,0.0,0.527382666595937
95,96,885,0.885,21,38,27,10,0,1,0,0,1,0,96,4,0,Kiyosumi,0,0,0,0.935968459109436,18.904364575409566,0.9596332028418124,15.134768729313176,0.9637633891742438,15.029715935809007,0.9478155007279048,18.045797118741906,18,32,0.36,0,scape_most_green,0.015025822254377116,0.5140068285880284,0.4859931714119717,0.0,0.0,0.4548960433004051,0.0,0.0,0.43010395669959495
96,97,885,0.885,19,30,37,12,0,1,0,0,1,0,98,2,0,Kiyosumi,0,0,0,0.9832436197346084,9.714679613862724,0.9963787459928966,4.651091598885629,0.9766119047126328,12.19531444631275,0.9684257028500568,14.213787181175398,14,36,0.28,0,scape_most_green,0.004691549116365321,0.5724440105945724,0.4275559894054276,0.0,0.0,0.5066129493761966,0.0,0.0,0.37838705062380346
97,98,637,0.637,14,52,27,6,0,1,0,0,1,0,99,1,0,Kiyosumi,0,0,0,0.8445965923883434,32.48653567249053,0.9132124293322444,24.71965259646252,0.9543761902838152,18.169820062705934,0.9418210025642746,20.358688328971255,18,32,0.36,1,scape_most_built,,0.5092699134172414,0.4907300865827586,0.0,0.0,0.32440493484678273,0.0,0.0,0.3125950651532172
98,99,637,0.637,3,52,33,12,0,1,0,0,1,0,100,0,0,Kiyosumi,0,0,0,0.8140798677463821,36.542783145239504,0.918415049996378,25.16070794889913,0.9698599465712509,16.08495242282191,0.9700338082167278,15.904476758208073,33,17,0.66,1,scape_most_built,0.004734728202328905,0.4233978405693787,0.5766021594306213,0.0,0.0,0.2697044244426942,0.0,0.0,0.3672955755573058
99,100,723,0.723,1,42,35,22,0,1,0,0,1,0,100,0,0,Kiyosumi,0,0,0,0.8252525313777422,33.60617502781297,0.9298582639536006,21.71052599030042,0.9672991188690344,14.985293716767039,0.9750236378748286,13.129392688961373,18,32,0.36,2,scape_second_built,0.05687753286450153,0.4281347557401656,0.5718652442598344,0.0,0.0,0.3095414284001397,0.0,0.0,0.41345857159986027
100,101,723,0.723,6,30,41,23,0,0,0,0,1,0,100,0,-1,Kiyosumi,0,0,0,0.8935689468455623,25.374692116358773,0.9600271662625522,15.699993500583599,0.9605533451554068,15.73930412834203,0.9691273147025441,13.988657536823888,6,44,0.12,3,scape_road_sky,0.02743349789573792,0.34994733582296866,0.6500526641770313,0.0,0.0,0.2530119238000063,0.0,0.0,0.46998807619999367
101,102,780,0.78,5,51,32,12,0,0,0,0,1,0,100,0,0,Kiyosumi,0,0,0,0.8264928052776914,34.75449611201405,0.9246385704146828,23.67466569813325,0.9730857789928742,14.73575112137522,0.9714973228163029,14.986766649386865,5,45,0.1,1,scape_most_built,0.027240264915293067,0.35470000956671144,0.6452999904332886,0.0,0.0,0.27666600746203496,0.0,0.0,0.5033339925379651
102,103,780,0.78,8,41,37,13,0,0,0,0,1,0,99,1,0,Kiyosumi,0,0,0,0.9015423208756542,24.84703201591692,0.9756226318439648,12.758350606723493,0.9977972537369164,3.9865224332883296,0.9977798336489584,3.8832158167381134,5,45,0.1,2,scape_second_built,0.01630281046712316,0.25833506332033634,0.7416649366796637,0.0,0.0,0.20150134938986236,0.0,0.0,0.5784986506101377
103,104,956,0.956,0,51,40,9,0,0,0,0,0,1,100,0,0,Kiyosumi,0,0,0,0.8238118535998827,37.09952829888812,0.9283860239622048,25.302254477272445,0.9741749350607144,16.69258401539771,0.9780817149700716,15.572666326224821,1,49,0.02,2,scape_second_built,0.013478014856878131,0.182765850015204,0.8172341499847959,0.0,0.0,0.17472415261453503,0.0,0.0,0.7812758473854648
104,105,956,0.956,4,41,45,10,0,0,0,0,1,0,100,0,0,Kiyosumi,0,0,0,0.8910374072602009,28.122499888879013,0.9695148142898772,16.35948205357445,0.9888986047633596,10.534500199081325,0.9935653925379896,8.582004057957187,5,45,0.1,2,scape_second_built,0.03604082511117779,0.249035823453838,0.7509641765461619,0.0,0.0,0.23807824722186913,0.0,0.0,0.7179217527781308
105,106,1007,1.0070000000000001,0,56,35,8,0,0,0,0,0,1,99,1,0,Kiyosumi,0,0,0,0.7880030251380483,40.96797529778596,0.8997380349541599,29.668233544190887,0.9573685828236328,20.707704551151433,0.9587727603678048,20.27430933589648,1,49,0.02,1,scape_most_built,0.054134860717379225,0.2870716916293724,0.7129283083706276,0.0,0.0,0.28908119347077804,0.0,0.0,0.717918806529222
106,107,1007,1.0070000000000001,2,41,45,12,0,0,0,0,1,0,100,0,0,Kiyosumi,0,0,0,0.8768957925086471,29.864276318035913,0.9628276211517104,17.814234161914182,0.9853121438007464,11.802924543424725,0.9921852422749636,9.292427365828928,5,45,0.1,2,scape_second_built,0.002599630596491216,0.3620095128719028,0.6379904871280973,0.0,0.0,0.36454357946200616,0.0,0.0,0.642456420537994
107,108,903,0.903,13,52,31,4,0,0,0,0,1,0,100,0,0,Kiyosumi,0,0,0,0.8577570024133553,31.896316401741448,0.9261118822746568,23.698790118088827,0.9642194908579726,16.893559752494767,0.9532286507967556,18.945200841390804,5,45,0.1,1,scape_most_built,0.011144495032668705,0.3480711073704438,0.6519288926295562,0.0,0.0,0.31430820995551073,0.0,0.0,0.5886917900444892
108,109,903,0.903,3,52,33,11,0,0,0,0,1,0,99,1,0,Kiyosumi,0,0,0,0.8147850896744948,36.385093101433725,0.9186104755845884,25.04119055655693,0.969972734719,15.967958368070867,0.9700655477412884,15.809380378006844,5,45,0.1,1,scape_most_built,0.03361055419080368,0.41219269435023054,0.5878073056497695,0.0,0.0,0.3722100029982582,0.0,0.0,0.5307899970017418
109,110,1073,1.073,11,43,39,7,0,0,0,0,0,1,100,0,-2,Kiyosumi,0,0,0,0.9158280746810326,23.92435997054049,0.9767085703361568,13.48771171648248,0.9950063311048942,6.7559130479241025,0.9906032407310021,8.505833665738258,1,49,0.02,2,scape_second_built,,0.3864678863352456,0.6135321136647545,0.0,0.0,0.4146800420377185,0.0,0.0,0.6583199579622815
110,111,1073,1.073,3,32,47,18,0,0,0,0,1,0,100,0,0,Kiyosumi,0,0,0,0.8911018639174492,27.099354235848498,0.9630847254662898,16.507264943604902,0.966182025231364,15.493838381039664,0.97678845108384,12.927146286443547,3,47,0.06,3,scape_road_sky,0.03334388917647647,0.4336127378378443,0.5663872621621556,0.0,0.0,0.46526646770000696,0.0,0.0,0.6077335322999929
111,112,1121,1.121,1,54,33,11,0,0,0,0,0,1,99,1,0,Kiyosumi,0,0,0,0.7936666279324232,39.15194758884928,0.9048063242253478,27.7061843829356,0.9613875412099884,18.60490153457177,0.9626817542154379,18.20430788019213,1,49,0.02,1,scape_most_built,0.003684088597195451,0.4126322919259081,0.5873677080740919,0.0,0.0,0.462560799248943,0.0,0.0,0.658439200751057
112,113,1121,1.121,1,36,46,17,0,0,0,0,1,0,100,0,0,Kiyosumi,0,0,0,0.874194795506146,29.54445802515253,0.958680309732994,17.902228797509192,0.9731999608871584,14.360560380585587,0.9838644254801152,11.404538222282046,3,47,0.06,3,scape_road_sky,0.015026231476456878,0.46334445464298396,0.5366555453570161,0.0,0.0,0.519409133654785,0.0,0.0,0.6015908663452151
113,114,1176,1.176,3,43,32,22,0,0,0,0,0,1,100,0,0,Kiyosumi,0,0,0,0.8248754125127689,33.23966004639638,0.926795375053052,21.789343959928708,0.9664401093728432,14.90444098619975,0.9713296176499324,13.793258072477588,1,49,0.02,2,scape_second_built,0.002745397164582056,0.4551430559066577,0.5448569440933423,0.0,0.0,0.5352482337462294,0.0,0.0,0.6407517662537705
114,115,1176,1.176,3,46,37,12,0,0,0,0,1,0,98,2,0,Kiyosumi,0,0,0,0.8525085978145356,31.59707264921863,0.948403767452112,19.44746980027616,0.9865364506072128,10.490902143179953,0.9896390817878088,9.258200997725512,3,47,0.06,2,scape_second_built,,0.517069975967682,0.482930024032318,0.0,0.0,0.608074291737994,0.0,0.0,0.567925708262006
115,116,1334,1.334,1,57,35,7,0,0,0,0,0,1,100,0,0,Kiyosumi,0,0,0,0.7901690896896514,41.223476321144965,0.898986658705588,30.212174867163768,0.9563708023294664,21.34968448895153,0.9563562299103772,21.168260157491407,1,49,0.02,1,scape_most_built,0.010586190986203965,0.5378243601936705,0.4621756398063294,0.0,0.0,0.7174576964983566,0.0,0.0,0.6165423035016435
116,117,1334,1.334,16,18,45,17,0,0,0,0,1,0,96,4,0,Kiyosumi,0,0,0,0.9578128434117812,15.584447375508699,0.9575088313553608,15.699993500583599,0.9097205902771512,23.439120314361443,0.912290770635408,23.25155738084916,3,47,0.06,3,scape_road_sky,,0.5775543245386175,0.4224456754613824,0.0,0.0,0.7704574689345158,0.0,0.0,0.5635425310654841
117,118,1446,1.446,18,18,44,2,1,0,0,0,0,1,82,18,0,Kiyosumi,0,0,0,0.93321403946268,19.605483926697648,0.9118766591142186,22.61298164275357,0.8578770280480671,29.37219253723569,0.856542047201739,29.672284112357183,1,49,0.02,0,scape_most_green,0.005140914443809196,0.5789370445853712,0.4210629554146288,0.0,0.0,0.8371429664704467,0.0,0.0,0.6088570335295532
118,119,1530,1.53,33,7,41,19,1,0,0,0,0,1,100,0,0,Kiyosumi,0,0,0,0.9213269494015742,21.9630371305974,0.8404217021935394,31.21681911916023,0.7487196195420066,39.832679562277896,0.7365753200208722,40.95719794483094,1,49,0.02,0,scape_most_green,0.0030896551011594885,0.5072393941897919,0.4927606058102081,0.0,0.0,0.7760762731103816,0.0,0.0,0.7539237268896184
119,120,1656,1.656,2,45,37,13,0,0,0,0,0,1,97,3,0,Kiyosumi,0,0,0,0.8482510236301212,31.77066256784709,0.9469398637532248,19.43277265500795,0.984994053519498,10.726557126020342,0.989703748480406,8.981462390204983,1,49,0.02,2,scape_second_built,,0.42947783374922577,0.5705221662507742,0.0,0.0,0.7112152926887179,0.0,0.0,0.9447847073112821
120,121,1561,1.561,0,58,35,7,0,0,0,0,0,1,100,0,0,Kiyosumi,0,0,0,0.780053029740735,42.61308484491589,0.8922006431687138,31.544591049652173,0.9519432349652348,22.65816323339364,0.9524966498448808,22.37912859843736,1,49,0.02,1,scape_most_built,0.012494027383597712,0.4225701485337873,0.5774298514662127,0.0,0.0,0.659632001861242,0.0,0.0,0.901367998138758
121,122,1451,1.4509999999999998,0,61,32,7,0,0,0,0,0,1,100,0,0,Kiyosumi,0,0,0,0.7552563062723361,45.3913538022386,0.8711165840885181,34.62746344290606,0.9372619547417456,25.732127022675584,0.9364447144237514,25.6935542531338,1,49,0.02,1,scape_most_built,0.0047307003524751715,0.4683663807643594,0.5316336192356406,0.0,0.0,0.6795996184890853,0.0,0.0,0.7714003815109144
122,123,1400,1.4,0,55,34,10,0,0,0,0,0,1,99,1,0,Kiyosumi,0,0,0,0.7877288370237123,40.3469329689383,0.90093484067997,28.867749111690546,0.9587623944920032,19.787850509284173,0.9606394453172536,19.27165860523752,1,49,0.02,1,scape_most_built,0.005523135430500759,0.5072417520304293,0.4927582479695707,0.0,0.0,0.710138452842601,0.0,0.0,0.6898615471573989
123,124,1400,1.4,1,53,32,14,0,0,0,0,0,1,100,0,0,Kiyosumi,0,0,0,0.7909839240610094,38.959915297649204,0.90385375510944,27.400283031459395,0.9605549093505356,18.347816249110167,0.962408517128347,17.853904468264208,1,49,0.02,1,scape_most_built,0.02367655820789973,0.5392070802404242,0.4607929197595758,0.0,0.0,0.7548899123365939,0.0,0.0,0.645110087663406
124,125,1262,1.262,0,70,26,4,0,0,0,0,0,1,100,0,0,Kiyosumi,0,0,0,0.6891247204941909,54.216003172495114,0.8097674850972701,44.399852913894996,0.8891040211973034,35.80352442303845,0.8846056605711833,36.193483584317406,1,49,0.02,1,scape_most_built,0.03369816753267125,0.4627307370056422,0.5372692629943578,0.0,0.0,0.5839661901011205,0.0,0.0,0.6780338098988796
125,126,1262,1.262,5,57,34,4,0,0,0,0,0,1,100,0,-4,Kiyosumi,0,0,0,0.8078414805439418,39.30489791361886,0.9038891522647052,29.256082570073165,0.9567532978754184,20.91193505579476,0.9525789947497784,21.480888515807987,1,49,0.02,1,scape_most_built,0.022452839986712297,0.4074730506143365,0.5925269493856635,0.0,0.0,0.5142309898752926,0.0,0.0,0.7477690101247074
126,127,1360,1.36,27,43,24,6,0,0,0,0,0,1,100,0,0,Kiyosumi,0,0,0,0.9031762520225438,24.34902462112189,0.9124984751291222,23.21153829895989,0.9197869406757052,22.52722118780843,0.8953098142105853,25.840168066680327,1,49,0.02,0,scape_most_green,0.03379728373215748,0.413108694373054,0.586891305626946,0.0,0.0,0.5618278243473535,0.0,0.0,0.7981721756526466
127,128,1360,1.36,2,60,16,6,0,0,0,0,0,1,84,16,0,Kiyosumi,0,0,0,0.649093433844128,50.332643483131285,0.7651500039271812,41.72602574520842,0.8428728003737027,34.71396012813545,0.8388041292587726,35.164014795070486,1,49,0.02,1,scape_most_built,0.04921205582819352,0.3632122154106033,0.6367877845893967,0.0,0.0,0.4939686129584205,0.0,0.0,0.8660313870415796
128,129,1453,1.453,17,35,35,13,0,0,0,0,0,1,100,0,0,Kiyosumi,0,0,0,0.959099691297967,15.34193599256626,0.9917896012581544,6.901641330960664,0.9891084958307726,8.365147604462482,0.9810014145972772,11.051107823516343,1,49,0.02,0,scape_most_green,0.09137799295052096,0.3726736695713375,0.6273263304286625,0.0,0.0,0.5414948418871535,0.0,0.0,0.9115051581128466
129,130,1386,1.386,1,46,35,18,0,0,0,0,0,1,100,0,-1,Kiyosumi,0,0,0,0.8231986981805975,34.545260166917245,0.930109141428213,22.38439689805816,0.973836195554882,14.079264698287492,0.9793461934377224,12.56601615090327,1,49,0.02,2,scape_second_built,0.026340931641866003,0.3295575930970775,0.6704424069029226,0.0,0.0,0.45676682403254937,0.0,0.0,0.9292331759674506
130,131,1239,1.239,4,43,41,12,0,0,0,0,0,1,100,0,0,Kiyosumi,0,0,0,0.8787061392937577,28.99784474749805,0.9644811011255292,16.7563573071262,0.9918006363452974,8.858650825291877,0.9954823825673792,7.02376916856849,1,49,0.02,2,scape_second_built,0.021917742455104045,0.3468628963825337,0.6531371036174664,0.0,0.0,0.4297631286179593,0.0,0.0,0.8092368713820409
131,132,1189,1.189,16,49,29,3,0,0,0,0,0,1,97,3,0,Kiyosumi,0,0,0,0.8742993369505369,28.81622806683761,0.9289036550663116,21.99814463419447,0.9595210664829492,16.725002076066968,0.9457712457891244,19.26506831399404,1,49,0.02,1,scape_most_built,0.002409791026253373,0.3654874404233093,0.6345125595766906,0.0,0.0,0.4345645666633147,0.0,0.0,0.7544354333366852
132,133,1189,1.189,25,41,33,1,0,0,0,0,0,1,100,0,0,Kiyosumi,0,0,0,0.9430985067983536,19.451863663926908,0.9498695880623318,18.289062193517946,0.9472436826450664,18.694269026748394,0.9270910374613291,21.979066519744762,1,49,0.02,0,scape_most_green,,0.32073060670410125,0.6792693932958987,0.0,0.0,0.3813486913711764,0.0,0.0,0.8076513086288236
133,134,1329,1.329,8,25,43,16,0,0,0,0,0,1,92,8,0,Kiyosumi,0,0,0,0.9283789917051454,20.195915428620708,0.9724432069786096,12.58927304963902,0.9546180397818352,16.672603109426092,0.9631472819919265,15.214863242634275,1,49,0.02,3,scape_road_sky,,0.30210606266332496,0.697893937336675,0.0,0.0,0.40149895727955887,0.0,0.0,0.9275010427204411
134,135,1225,1.225,6,37,40,15,0,0,0,0,0,1,98,2,0,Kiyosumi,0,0,0,0.9046877934748784,24.29763362963563,0.9788367410649432,11.792422333422255,0.9934788955518359,6.504539013471884,0.997993895787655,3.612148813050074,1,49,0.02,2,scape_second_built,0.00579091152283415,0.2547185778981982,0.7452814221018018,0.0,0.0,0.3120302579252928,0.0,0.0,0.9129697420747073
135,136,1100,1.1,5,45,42,8,0,0,0,0,0,1,100,0,0,Kiyosumi,0,0,0,0.8812638235197972,29.47668570243269,0.9627026075388512,17.950044056565797,0.9903382915243066,10.342905512690546,0.9918595271394286,9.540223949985293,1,49,0.02,2,scape_second_built,0.015846457906070727,0.2455180362868121,0.7544819637131879,0.0,0.0,0.2700698399154933,0.0,0.0,0.8299301600845067
136,137,1100,1.1,0,62,31,7,0,0,0,0,0,1,100,0,0,Kiyosumi,0,0,0,0.7465987408408234,46.366744548221206,0.8635800581805969,35.70799944675977,0.9317610410651376,26.82770386083096,0.93049782233737,26.85646740116505,1,49,0.02,1,scape_most_built,0.0034064998104499297,0.3115300650927149,0.6884699349072851,0.0,0.0,0.3426830716019864,0.0,0.0,0.7573169283980137
