one,other,angle
239,241,6.769882876837998
240,235,3.7653360807708434
240,239,88.25730225548519
240,241,98.512580547624
240,250,71.36173226880345
240,251,107.28332081041914
241,233,97.41761286398471
241,235,85.25275530475848
241,239,6.769882876837998
241,240,98.512580547624
241,242,84.58695748577858
242,249,77.44408284947788
242,241,84.58695748577858
242,233,2.0045708725089897
242,250,105.53872969884593
243,231,6.099793799869372
243,244,84.49140993790603
243,248,83.30358518341198
243,249,98.9628438629293
244,229,91.33337051199716
244,231,89.40879646729935
244,243,84.49140993790603
244,245,55.81056600162633
245,229,32.856063527921854
245,244,55.81056600162633
245,246,104.36025539482098
245,247,77.38360756898722
246,228,90.94229580989624
246,245,104.36025539482098
246,150,15.412329890422507
246,247,1.743863675162408
247,248,59.01083130904651
247,245,77.38360756898722
247,246,1.743863675162408
248,247,59.01083130904651
248,249,2.2664291068341678
248,243,83.30358518341198
249,242,77.44408284947788
249,243,98.9628438629293
249,248,2.2664291068341678
249,250,2.9828126063283698
250,240,71.36173226880345
250,249,2.9828126063283698
250,242,105.53872969884593
250,251,1.3549473437263364
251,240,107.28332081041914
251,250,1.3549473437263364
251,238,69.35882962800737
252,223,6.19186968528812
252,257,99.18071433449587
252,253,22.48525022750711
253,257,103.30453577806276
253,252,22.48525022750711
253,254,85.29346750663916
254,255,7.364106980950662
254,256,82.66494342164592
254,253,85.29346750663916
255,256,89.9709501823032
255,254,7.364106980950662
256,255,89.9709501823032
256,257,88.73705329385744
256,182,11.625888090749829
256,254,82.66494342164592
257,256,88.73705329385744
257,182,79.63705878565344
257,252,99.18071433449587
257,253,103.30453577806276
